date,book,jogging,origami,yoga,bread,orchids,mindfulness,podcast,calligraphy,board games,language,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index
2020-04-30,298,116,206,760,352,512,0,3993,139,580,German (AUT),-0.1341999999999999,0.2123033333333333,2,1,69.44
2020-04-30,13,23,22,46,67,87,12,82,16,23,Vietnamese,0.1123401702127659,0.2457282978723404,0,1,76.85
2020-04-30,9,0,17,59,3,5,1,3,0,5,Tamil,-0.4996389143730886,0.2595548929663608,3,1,96.3
2020-04-30,298,116,206,760,352,512,0,3993,139,580,German (CHE),-0.2110864,0.2633732,1,1,69.44
2020-04-30,205,153,190,377,464,267,431,735,140,203,Japanese,-0.1887237747336377,0.1600916133942161,1,1,47.22
2020-04-30,298,116,206,760,352,512,0,3993,139,580,German (DEU),-0.09798125,0.22667125,2,1,76.85
2020-05-01,1,18,0,12,19,19,1,23,14,115,Serbian,-0.7243556,0.6064608,3,1,96.3
2020-05-01,187,154,223,353,374,247,423,737,147,205,Japanese,-0.2097808510638298,0.1615650759878419,1,1,47.22
2020-05-01,278,172,171,947,330,586,0,4171,140,1048,German (AUT),-0.4689755555555555,0.3672955555555555,0,1,69.44
2020-05-01,278,172,171,947,330,586,0,4171,140,1048,German (CHE),-0.3422208,0.3070375999999999,1,1,69.44
2020-05-01,16,1,9,72,0,4,0,2,0,5,Tamil,-0.5084411485451761,0.2661398009188361,3,1,96.3
2020-05-01,278,172,171,947,330,586,0,4171,140,1048,German (DEU),-0.520829375,0.431868125,2,1,76.85
2020-05-01,20,21,35,43,75,68,16,69,20,27,Vietnamese,-0.0157752907801418,0.2502607092198581,0,1,76.85
2020-05-02,16,26,24,39,52,68,12,100,24,28,Vietnamese,0.038311134751773,0.2451010921985815,0,1,76.85
2020-05-02,9,0,7,60,1,3,0,4,0,2,Tamil,-0.4934651687116564,0.2573193404907975,3,1,96.3
2020-05-02,153,158,191,386,515,197,363,699,145,206,Japanese,-0.2610496036585366,0.2032658079268292,1,1,47.22
2020-05-02,227,153,184,810,354,569,2,4996,124,1286,German (DEU),-0.1908,0.294955,2,1,76.85
2020-05-02,227,153,184,810,354,569,2,4996,124,1286,German (CHE),-0.3307052,0.3026632,1,1,69.44
2020-05-02,227,153,184,810,354,569,2,4996,124,1286,German (AUT),-0.2356444444444444,0.2473155555555555,0,1,69.44
2020-05-02,7,18,1,27,19,15,3,43,17,52,Serbian,-0.3999648,0.3549496,3,1,96.3
2020-05-03,10,0,8,52,2,5,0,2,1,4,Tamil,-0.5080974846625766,0.2757041717791411,3,1,96.3
2020-05-03,302,171,193,952,349,597,2,5385,116,874,German (DEU),-0.1714325,0.4295525,2,1,75.46
2020-05-03,302,171,193,952,349,597,2,5385,116,874,German (AUT),-0.2522233333333333,0.3803311111111111,0,1,69.44
2020-05-03,302,171,193,952,349,597,2,5385,116,874,German (CHE),-0.2371308,0.376846,1,1,69.44
2020-05-03,157,175,206,389,435,380,401,771,186,212,Japanese,-0.3158704427480916,0.2529018778625954,1,1,47.22
2020-05-03,7,103,1,26,46,63,0,45,25,24,Serbian,-0.3937484,0.374354,3,1,96.3
2020-05-03,31,31,16,50,55,93,16,108,16,21,Vietnamese,0.1744870212765957,0.2435331063829787,0,1,76.85
2020-05-04,335,109,189,842,282,562,1,5951,118,508,German (AUT),-0.0604055555555555,0.2006244444444444,0,1,69.44
2020-05-04,335,109,189,842,282,562,1,5951,118,508,German (DEU),-0.08605,0.2326675,2,1,71.76
2020-05-04,8,46,7,61,62,52,11,59,22,222,Serbian,-0.2078804,0.2498575999999999,3,1,96.3
2020-05-04,35,25,20,41,57,80,17,92,30,25,Vietnamese,0.060251304964539,0.2206586808510638,0,1,73.15
2020-05-04,184,152,227,414,448,274,588,790,189,240,Japanese,-0.3649256818181818,0.2464509848484848,1,1,47.22
2020-05-04,20,0,5,44,7,0,4,5,0,5,Tamil,-0.4416544801223241,0.2289183180428134,2,1,81.94
2020-05-04,335,109,189,842,282,562,1,5951,118,508,German (CHE),-0.123556,0.221572,1,1,69.44
2020-05-05,9,57,11,65,56,50,4,55,32,67,Serbian,-0.2115204,0.2386544,3,1,93.52
2020-05-05,297,127,178,923,334,516,4,4287,134,460,German (DEU),-0.0956425,0.2319237499999999,2,1,71.76
2020-05-05,297,127,178,923,334,516,4,4287,134,460,German (AUT),-0.1075688888888889,0.2322022222222222,0,1,69.44
2020-05-05,14,0,10,41,3,1,0,1,1,8,Tamil,-0.4292830534351145,0.2315177709923664,2,1,81.94
2020-05-05,187,163,261,477,400,323,776,646,202,301,Japanese,-0.334818937784522,0.2322846737481032,1,1,47.22
2020-05-05,34,25,31,49,54,118,20,113,22,24,Vietnamese,0.036835063649222,0.2279163932107496,0,1,73.15
2020-05-05,297,127,178,923,334,516,4,4287,134,460,German (CHE),-0.1890456,0.2578892,1,1,69.44
2020-05-06,20,0,9,51,1,7,0,1,4,5,Tamil,-0.4132301080246913,0.2265893518518518,2,1,81.94
2020-05-06,287,121,197,803,326,483,0,3630,123,472,German (CHE),-0.1450403999999999,0.2306716,1,1,69.44
2020-05-06,248,120,240,452,465,279,839,650,221,288,Japanese,-0.4087055061349693,0.2688913957055215,1,1,47.22
2020-05-06,2,41,10,28,19,30,7,42,19,30,Serbian,-0.2553028,0.2755483999999999,3,1,93.52
2020-05-06,34,32,41,54,62,140,16,121,22,19,Vietnamese,0.0231150353606789,0.2278700424328147,0,1,73.15
2020-05-06,287,121,197,803,326,483,0,3630,123,472,German (DEU),-0.0837425,0.222549375,0,1,66.2
2020-05-06,287,121,197,803,326,483,0,3630,123,472,German (AUT),-0.0700711111111111,0.20346,0,1,69.44
2020-05-07,46,26,18,49,66,122,11,96,55,27,Vietnamese,0.0441775779036827,0.226187478753541,0,1,73.15
2020-05-07,24,1,6,37,2,2,0,0,2,6,Tamil,-0.4221631336405529,0.2304061751152073,2,1,81.94
2020-05-07,277,141,141,712,313,546,1,3422,130,422,German (DEU),-0.08415625,0.214345625,0,1,64.35
2020-05-07,217,118,10445,480,432,253,695,552,184,199,Japanese,-0.1897478801843317,0.1572599078341013,1,1,47.22
2020-05-07,3,7,5,24,14,8,3,43,7,27,Serbian,-0.1277704,0.2214547999999999,1,1,86.11
2020-05-07,277,141,141,712,313,546,1,3422,130,422,German (AUT),-0.0733688888888888,0.1902522222222222,0,1,69.44
2020-05-07,277,141,141,712,313,546,1,3422,130,422,German (CHE),-0.0818284,0.2053484,1,1,69.44
2020-05-08,63,21,19,65,73,95,17,101,17,19,Vietnamese,0.0456538048090523,0.2222489391796322,0,1,73.15
2020-05-08,13,0,5,41,1,5,0,7,1,4,Tamil,-0.3949823692307692,0.2191788307692307,2,1,81.94
2020-05-08,202,105,191,658,255,593,1,3341,119,474,German (DEU),-0.10587875,0.21517625,0,1,64.35
2020-05-08,202,105,191,658,255,593,1,3341,119,474,German (CHE),-0.1228252,0.2015452,1,1,69.44
2020-05-08,202,105,191,658,255,593,1,3341,119,474,German (AUT),-0.0794333333333333,0.1827533333333333,0,1,69.44
2020-05-08,212,123,532,405,465,247,696,520,176,207,Japanese,-0.1798505092592592,0.1503381018518518,1,1,47.22
2020-05-09,210,110,143,632,237,848,2,2993,88,654,German (AUT),-0.1394333333333333,0.2200233333333333,0,1,69.44
2020-05-09,218,105,330,390,519,287,468,498,183,225,Japanese,-0.2348976470588235,0.1947244042232277,1,1,47.22
2020-05-09,14,2,6,39,2,2,0,0,0,7,Tamil,-0.4182378033794163,0.230590153609831,2,1,81.94
2020-05-09,37,25,34,51,56,77,12,69,17,27,Vietnamese,0.0415597304964539,0.2375637304964538,0,1,73.15
2020-05-09,210,110,143,632,237,848,2,2993,88,654,German (CHE),-0.1443068,0.2349404,1,1,69.44
2020-05-09,210,110,143,632,237,848,2,2993,88,654,German (DEU),-0.066384375,0.251716875,0,1,64.35
2020-05-10,226,123,181,1157,254,1209,3,3392,119,666,German (CHE),-0.1720776,0.3344724,1,1,69.44
2020-05-10,48,22,18,46,56,90,17,65,14,26,Vietnamese,0.0782641702127659,0.2439837872340425,0,1,73.15
2020-05-10,13,0,6,48,2,5,0,1,1,4,Tamil,-0.4486953076923077,0.2530596615384615,2,1,81.94
2020-05-10,226,123,181,1157,254,1209,3,3392,119,666,German (DEU),-0.0472475,0.36178375,0,1,64.35
2020-05-10,199,143,406,442,470,314,592,486,215,311,Japanese,-0.306875562403698,0.245574314329738,1,1,47.22
2020-05-10,226,123,181,1157,254,1209,3,3392,119,666,German (AUT),-0.1645577777777777,0.3205288888888888,0,1,69.44
2020-05-11,305,101,173,1020,327,630,3,4829,162,513,German (CHE),-0.1156916,0.2184532,1,1,58.33
2020-05-11,305,101,173,1020,327,630,3,4829,162,513,German (DEU),-0.106650625,0.248609375,0,1,64.35
2020-05-11,305,101,173,1020,327,630,3,4829,162,513,German (AUT),-0.06466,0.2072644444444444,0,1,69.44
2020-05-11,296,140,298,380,389,243,562,474,257,286,Japanese,-0.1458094307692307,0.1497497538461538,1,1,47.22
2020-05-11,29,22,21,97,81,101,16,84,17,30,Vietnamese,0.0982228085106382,0.2046089503546099,0,1,73.15
2020-05-11,22,4,5,55,4,3,0,1,2,10,Tamil,-0.3798180857580398,0.2118624655436447,2,1,81.94
2020-05-12,316,129,254,432,450,234,606,489,245,205,Japanese,-0.1378989368258859,0.1474327889060092,1,1,47.22
2020-05-12,31,24,31,42,115,143,14,74,22,24,Vietnamese,0.0945004950495049,0.2123469306930692,0,1,73.15
2020-05-12,274,122,159,900,289,515,4,4279,148,480,German (DEU),-0.08394,0.23212875,0,1,64.35
2020-05-12,274,122,159,900,289,515,4,4279,148,480,German (CHE),-0.0894288,0.2062456,1,1,58.33
2020-05-12,274,122,159,900,289,515,4,4279,148,480,German (AUT),-0.0721388888888888,0.2181044444444444,0,1,69.44
2020-05-12,7,0,4,73,0,6,0,2,0,8,Tamil,-0.3652545496183206,0.2122767022900763,2,1,81.94
2020-05-13,245,144,248,450,471,246,565,508,287,204,Japanese,-0.1507896153846153,0.1470375076923077,1,1,47.22
2020-05-13,7,2,9,76,2,3,0,1,0,4,Tamil,-0.3572883053435114,0.2037934198473282,2,1,81.94
2020-05-13,27,17,22,35,95,133,12,90,13,29,Vietnamese,0.059115657708628,0.2125506930693069,0,1,73.15
2020-05-13,319,237,191,800,334,518,3,4508,140,412,German (DEU),-0.093238125,0.230424375,0,1,64.35
2020-05-13,6,42,4,39,49,53,2,35,26,19,Serbian,-0.0333076,0.1831932,1,1,86.11
2020-05-13,319,237,191,800,334,518,3,4508,140,412,German (AUT),-0.0836444444444444,0.2120544444444444,0,1,69.44
2020-05-13,319,237,191,800,334,518,3,4508,140,412,German (CHE),-0.113408,0.2208071999999999,1,1,58.33
2020-05-14,285,127,326,352,375,217,606,723,241,223,Japanese,-0.1461794224924012,0.146609103343465,1,1,40.74
2020-05-14,35,30,17,56,101,100,15,70,27,31,Vietnamese,0.0657711032531824,0.2150720084865629,0,1,73.15
2020-05-14,8,31,17,40,45,67,6,31,22,18,Serbian,-0.0246076,0.1879976,1,1,86.11
2020-05-14,8,0,6,81,1,5,3,3,0,4,Tamil,-0.3629008079268292,0.2084353048780488,2,1,81.94
2020-05-14,295,173,212,723,296,557,4,3552,174,423,German (CHE),-0.1124188,0.2100464,1,1,58.33
2020-05-14,295,173,212,723,296,557,4,3552,174,423,German (DEU),-0.079923125,0.21804625,0,1,64.35
2020-05-14,295,173,212,723,296,557,4,3552,174,423,German (AUT),-0.1096844444444444,0.2066133333333333,0,1,69.44
2020-05-15,11,3,3,44,14,0,0,4,1,6,Tamil,-0.3413597709923664,0.2009058167938931,2,1,81.94
2020-05-15,29,18,15,50,86,120,17,81,22,17,Vietnamese,0.0663693635077793,0.2108584582743988,0,1,69.44
2020-05-15,359,128,165,681,649,557,3,3627,151,518,German (AUT),-0.1484011111111111,0.2132,0,1,65.74
2020-05-15,359,128,165,681,649,557,3,3627,151,518,German (CHE),-0.135724,0.20171,1,1,58.33
2020-05-15,276,145,360,387,395,267,555,643,242,231,Japanese,-0.1493646615384615,0.1401288769230769,1,1,40.74
2020-05-15,359,128,165,681,649,557,3,3627,151,518,German (DEU),-0.081946875,0.21287125,0,1,64.35
2020-05-15,5,18,13,30,26,80,9,51,18,21,Serbian,0.0047655999999999,0.1786936,1,1,86.11
2020-05-16,240,93,164,672,329,561,4,2735,101,626,German (AUT),-0.15553,0.2245577777777777,0,1,64.35
2020-05-16,23,14,17,60,77,90,23,59,23,43,Vietnamese,0.0905180709219858,0.224301659574468,0,1,69.44
2020-05-16,16,0,4,35,3,1,0,4,0,5,Tamil,-0.3505982290076336,0.2055392824427481,2,1,81.94
2020-05-16,240,93,164,672,329,561,4,2735,101,626,German (DEU),-0.058768125,0.254671875,0,1,61.57
2020-05-16,240,93,164,672,329,561,4,2735,101,626,German (CHE),-0.1396312,0.2243724,1,1,58.33
2020-05-16,258,80,299,401,425,254,502,604,235,243,Japanese,-0.2554892129629629,0.2160531327160494,1,1,40.74
2020-05-16,1,22,9,31,14,52,3,33,21,32,Serbian,0.015226,0.1950291999999999,1,1,86.11
2020-05-17,274,131,172,859,374,704,0,3642,105,563,German (CHE),-0.0563863999999999,0.3043532,1,1,58.33
2020-05-17,274,131,172,859,374,704,0,3642,105,563,German (AUT),-0.0432466666666666,0.3041411111111111,0,1,64.35
2020-05-17,274,131,172,859,374,704,0,3642,105,563,German (DEU),-0.00559375,0.365006875,0,1,61.57
2020-05-17,10,15,5,37,33,56,8,29,11,31,Serbian,-0.0365364,0.2377911999999999,1,1,51.85
2020-05-17,46,31,30,73,64,94,15,67,17,28,Vietnamese,0.1181545815602836,0.2346428085106383,0,1,69.44
2020-05-17,13,1,7,45,3,2,0,1,2,2,Tamil,-0.3887527370030581,0.2289436391437309,2,1,81.94
2020-05-17,227,124,254,423,385,301,615,565,249,204,Japanese,-0.2054446676970633,0.2085945595054096,1,1,40.74
2020-05-18,17,0,3,45,3,3,3,4,1,1,Tamil,-0.3157082774390244,0.1872126524390243,2,1,81.94
2020-05-18,1,31,16,28,26,44,9,47,20,27,Serbian,0.0035667999999999,0.1749299999999999,1,1,51.85
2020-05-18,38,24,27,49,64,133,11,81,18,24,Vietnamese,0.1038351914893617,0.2032952624113475,0,1,69.44
2020-05-18,292,111,162,752,305,547,1,6693,146,413,German (CHE),0.0062876,0.1805948,1,1,58.33
2020-05-18,310,95,283,447,438,259,745,580,251,220,Japanese,-0.147087476635514,0.1531710436137071,1,1,40.74
2020-05-18,292,111,162,752,305,547,1,6693,146,413,German (AUT),0.0783644444444444,0.1642177777777777,0,1,67.13
2020-05-18,292,111,162,752,305,547,1,6693,146,413,German (DEU),0.000618125,0.202661875,0,1,61.57
2020-05-19,253,95,144,685,275,487,0,4248,131,400,German (CHE),0.0137996,0.1764772,1,1,58.33
2020-05-19,31,33,23,58,74,112,20,82,26,20,Vietnamese,0.0782403818953323,0.211424441301273,0,1,69.44
2020-05-19,253,95,144,685,275,487,0,4248,131,400,German (AUT),0.0322388888888888,0.1760877777777777,0,1,67.13
2020-05-19,7,38,16,24,68,43,4,64,22,37,Serbian,-0.0486268,0.182668,1,1,51.85
2020-05-19,27,4,4,39,2,7,1,2,1,2,Tamil,-0.3199061926605505,0.1911726452599388,2,1,81.94
2020-05-19,253,95,144,685,275,487,0,4248,131,400,German (DEU),-0.010578125,0.2024125,0,1,59.72
2020-05-19,291,78,304,392,365,301,620,640,248,223,Japanese,-0.1591329984544049,0.1575659041731066,1,1,40.74
2020-05-20,201,87,139,594,250,482,0,4195,113,394,German (DEU),0.04422875,0.1868375,0,1,59.72
2020-05-20,39,29,30,67,97,133,12,96,16,20,Vietnamese,0.0628875247524752,0.2131329985855728,0,1,69.44
2020-05-20,268,91,292,360,424,411,589,664,200,229,Japanese,-0.1400078341013824,0.1442102764976958,1,1,40.74
2020-05-20,10,3,7,51,1,5,1,2,1,1,Tamil,-0.3279460365853658,0.2034666158536585,2,1,81.94
2020-05-20,5,37,14,19,47,65,9,67,80,33,Serbian,-0.061826,0.1990975999999999,1,1,51.85
2020-05-20,201,87,139,594,250,482,0,4195,113,394,German (CHE),0.0549128,0.1678212,1,1,58.33
2020-05-20,201,87,139,594,250,482,0,4195,113,394,German (AUT),0.0520855555555555,0.16365,0,1,67.13
2020-05-21,3,24,15,26,36,37,3,62,33,28,Serbian,-0.0219952,0.189992,1,1,51.85
2020-05-21,184,80,103,593,240,598,2,4316,108,507,German (CHE),-0.1503832,0.2754304,1,1,58.33
2020-05-21,184,80,103,593,240,598,2,4316,108,507,German (DEU),-0.28969875,0.312061875,0,1,59.72
2020-05-21,184,80,103,593,240,598,2,4316,108,507,German (AUT),-0.25374,0.2843055555555555,0,1,67.13
2020-05-21,12,0,7,39,4,2,1,7,2,3,Tamil,-0.3358339356814702,0.2073005053598774,2,1,81.94
2020-05-21,238,97,257,338,480,278,564,695,203,258,Japanese,-0.1394409582689335,0.1452878207109737,1,1,40.74
2020-05-21,37,17,47,56,88,142,16,95,22,22,Vietnamese,0.074848090523338,0.2139204950495049,0,1,69.44
2020-05-22,213,99,109,605,212,458,1,5183,91,586,German (DEU),-0.1299575,0.218831875,0,1,59.72
2020-05-22,213,99,109,605,212,458,1,5183,91,586,German (CHE),-0.0391364,0.1780272,1,1,58.33
2020-05-22,36,27,37,41,95,113,14,71,10,26,Vietnamese,0.0743642492917847,0.2098878895184135,0,1,69.44
2020-05-22,208,119,255,294,366,206,473,498,209,266,Japanese,-0.139217542503864,0.1374712210200927,1,1,40.74
2020-05-22,3,30,12,25,34,34,10,42,21,22,Serbian,0.0442424,0.1641324,1,1,49.07
2020-05-22,213,99,109,605,212,458,1,5183,91,586,German (AUT),-0.0367866666666666,0.1679211111111111,0,1,67.13
2020-05-22,31,2,14,45,1,3,2,6,1,5,Tamil,-0.3157884839203675,0.1958988820826952,2,1,81.94
2020-05-23,202,105,124,722,259,596,1,6915,121,1079,German (AUT),-0.1511133333333333,0.22487,0,1,67.13
2020-05-23,202,105,124,722,259,596,1,6915,121,1079,German (CHE),-0.2174103999999999,0.2504764,1,1,58.33
2020-05-23,0,35,11,26,32,34,4,57,26,29,Serbian,0.0206616,0.1886687999999999,1,1,49.07
2020-05-23,28,15,24,42,49,75,16,79,18,38,Vietnamese,0.0482150284090909,0.2330353551136363,0,1,69.44
2020-05-23,189,120,261,350,419,205,447,600,295,258,Japanese,-0.1479135813953488,0.166869953488372,1,1,40.74
2020-05-23,202,105,124,722,259,596,1,6915,121,1079,German (DEU),-0.120825625,0.2755225,0,1,59.72
2020-05-23,6,0,4,32,2,1,0,4,1,4,Tamil,-0.3256668453292496,0.2008084839203675,2,1,81.94
2020-05-24,37,14,20,45,60,78,18,77,13,23,Vietnamese,0.1014308522727272,0.2389398295454545,0,1,69.44
2020-05-24,279,106,137,823,285,676,2,6079,119,723,German (DEU),-0.06472625,0.3890612499999999,0,1,59.72
2020-05-24,16,2,5,37,3,6,1,1,0,3,Tamil,-0.3799318098159509,0.226843972392638,2,1,81.94
2020-05-24,199,96,269,440,421,247,431,651,494,303,Japanese,-0.1474978881987577,0.1972730900621118,1,1,40.74
2020-05-24,279,106,137,823,285,676,2,6079,119,723,German (CHE),-0.0754736,0.3083904,1,1,58.33
2020-05-24,279,106,137,823,285,676,2,6079,119,723,German (AUT),-0.1312255555555555,0.3227688888888889,0,1,67.13
2020-05-24,4,19,16,14,12,41,11,38,34,41,Serbian,-0.0881628,0.2516724,1,1,49.07
2020-05-25,279,121,161,710,268,568,2,6473,99,553,German (DEU),-0.012491875,0.2078225,0,1,59.72
2020-05-25,60,20,19,50,71,108,21,153,21,33,Vietnamese,0.0841609503546099,0.2071965390070921,0,1,69.44
2020-05-25,263,111,219,335,366,211,426,549,310,326,Japanese,-0.0912845085803432,0.1311523088923556,0,1,34.26
2020-05-25,8,25,18,30,28,22,6,56,44,38,Serbian,0.0058204,0.1715792,1,1,49.07
2020-05-25,279,121,161,710,268,568,2,6473,99,553,German (AUT),-0.0036577777777777,0.1847622222222222,0,1,65.28
2020-05-25,21,0,9,32,1,0,0,5,1,1,Tamil,-0.3600177794793261,0.2026531546707504,2,1,81.94
2020-05-25,279,121,161,710,268,568,2,6473,99,553,German (CHE),0.0163104,0.1742428,1,1,58.33
2020-05-26,247,89,185,822,270,465,1,7288,156,420,German (AUT),0.0096755555555555,0.1853733333333333,0,1,65.28
2020-05-26,196,94,327,406,401,243,465,510,294,298,Japanese,-0.1033447261345852,0.1372889201877934,0,1,34.26
2020-05-26,10,0,4,65,1,3,0,3,0,1,Tamil,-0.3018158715596331,0.1893182568807339,2,1,81.94
2020-05-26,5,24,14,22,53,68,8,47,38,27,Serbian,-0.0683807999999999,0.1925112,1,1,49.07
2020-05-26,39,30,15,55,82,138,10,113,21,32,Vietnamese,0.0768208923512747,0.2111635269121813,0,1,69.44
2020-05-26,247,89,185,822,270,465,1,7288,156,420,German (CHE),0.0202076,0.1681271999999999,1,1,58.33
2020-05-26,247,89,185,822,270,465,1,7288,156,420,German (DEU),-0.0036575,0.19451,0,1,59.72
2020-05-27,33,46,23,51,69,131,19,95,21,21,Vietnamese,0.0499573408769448,0.2134237623762376,0,1,69.44
2020-05-27,218,121,251,359,412,188,444,486,252,247,Japanese,-0.103249859375,0.13207546875,0,1,34.26
2020-05-27,1,34,8,22,55,86,4,58,16,22,Serbian,-0.0265272,0.187956,1,1,49.07
2020-05-27,238,80,159,625,232,448,1,5309,145,382,German (AUT),0.0206177777777777,0.1652799999999999,0,1,65.28
2020-05-27,7,0,13,33,3,1,1,3,19,0,Tamil,-0.3020814854517611,0.1905433690658499,2,1,81.94
2020-05-27,238,80,159,625,232,448,1,5309,145,382,German (CHE),0.04266,0.164616,1,1,58.33
2020-05-27,238,80,159,625,232,448,1,5309,145,382,German (DEU),-0.004490625,0.19301125,0,1,59.72
2020-05-28,220,101,119,632,230,425,1,4752,130,415,German (CHE),0.0098484,0.164372,1,1,58.33
2020-05-28,220,101,119,632,230,425,1,4752,130,415,German (DEU),-0.001545625,0.18694,0,1,59.72
2020-05-28,23,17,26,50,94,99,14,96,21,28,Vietnamese,0.0776180169971671,0.2134500424929178,0,1,69.44
2020-05-28,236,80,229,340,443,197,403,446,227,246,Japanese,-0.089875875,0.129292140625,0,1,34.26
2020-05-28,220,101,119,632,230,425,1,4752,130,415,German (AUT),-0.0396688888888888,0.1803944444444444,0,1,65.28
2020-05-28,3,25,2,22,19,45,4,99,18,23,Serbian,0.0229996,0.1738524,1,1,49.07
2020-05-28,14,2,9,41,3,9,1,3,4,2,Tamil,-0.296185528330781,0.1879626186830015,2,1,81.94
2020-05-29,192,85,115,573,222,411,4,4571,188,519,German (CHE),0.0069255999999999,0.1592128,1,1,58.33
2020-05-29,252,83,224,335,368,264,413,396,218,246,Japanese,-0.0897079783950617,0.1207736574074074,0,1,34.26
2020-05-29,4,20,10,14,19,32,8,62,23,39,Serbian,0.0191724,0.1700392,1,1,49.07
2020-05-29,14,0,8,32,2,3,0,3,2,1,Tamil,-0.2804460183767228,0.1823533996937212,2,1,81.94
2020-05-29,25,19,20,62,103,110,20,73,12,17,Vietnamese,0.0710354107648725,0.211449433427762,0,1,69.44
2020-05-29,192,85,115,573,222,411,4,4571,188,519,German (DEU),0.0268593749999999,0.175604375,0,1,59.72
2020-05-29,192,85,115,573,222,411,4,4571,188,519,German (AUT),-0.0176622222222222,0.1637977777777778,0,1,63.43
2020-05-30,29,23,31,46,85,73,8,57,12,20,Vietnamese,0.0997433333333333,0.2234890780141843,0,1,69.44
2020-05-30,9,1,6,42,1,3,0,5,1,6,Tamil,-0.2860353751914242,0.1843177488514548,2,1,81.94
2020-05-30,336,73,201,365,400,210,317,455,230,246,Japanese,-0.0697903560371517,0.145610294117647,0,1,34.26
2020-05-30,165,73,93,532,224,429,0,4136,97,541,German (DEU),0.070325,0.215585625,0,1,59.72
2020-05-30,165,73,93,532,224,429,0,4136,97,541,German (AUT),-0.0636122222222222,0.2015222222222222,0,1,63.43
2020-05-30,3,13,11,43,19,43,6,47,8,47,Serbian,-0.0174932,0.2033284,1,1,49.07
2020-05-30,165,73,93,532,224,429,0,4136,97,541,German (CHE),-0.0166376,0.189536,1,1,55.56
2020-05-31,2,10,11,25,21,49,6,38,16,19,Serbian,-0.0316596,0.2353004,1,1,49.07
2020-05-31,13,0,6,44,0,2,0,0,0,3,Tamil,-0.3427031651376147,0.2125447859327217,2,1,81.94
2020-05-31,194,118,111,710,237,531,1,4833,135,693,German (AUT),-0.1277666666666666,0.3212755555555555,0,1,63.43
2020-05-31,304,97,227,361,438,248,407,517,210,239,Japanese,-0.1381814397496087,0.1926099217527386,0,1,34.26
2020-05-31,194,118,111,710,237,531,1,4833,135,693,German (DEU),0.12061,0.3166325,0,1,59.72
2020-05-31,44,31,43,42,66,92,23,75,31,22,Vietnamese,0.1453885227272727,0.230104815340909,0,1,69.44
2020-05-31,194,118,111,710,237,531,1,4833,135,693,German (CHE),0.0847344,0.2584404,1,1,55.56
2020-06-01,191,93,106,660,227,524,1,4135,113,532,German (AUT),-0.1825211111111111,0.2689544444444444,0,1,62.04
2020-06-01,191,93,106,660,227,524,1,4135,113,532,German (CHE),-0.085972,0.247474,1,1,55.56
2020-06-01,2,10,3,11,32,16,8,17,8,74,Serbian,0.0363012,0.1675788,1,1,43.52
2020-06-01,224,99,148,303,300,189,431,477,230,237,Japanese,-0.0805886228482003,0.1249573395931142,0,1,28.7
2020-06-01,191,93,106,660,227,524,1,4135,113,532,German (DEU),-0.222779375,0.301275625,0,1,59.72
2020-06-01,17,11,31,54,46,76,37,74,23,28,Vietnamese,0.1156869602272727,0.19825921875,0,1,69.44
2020-06-01,13,0,8,46,3,3,0,2,3,5,Tamil,-0.2486746717557252,0.1686753282442748,2,1,87.5
2020-06-02,206,76,188,319,347,184,434,474,281,225,Japanese,-0.06730684375,0.119903875,0,1,28.7
2020-06-02,234,76,133,579,247,389,3,3501,103,341,German (CHE),0.0675399999999999,0.1550724,1,1,55.56
2020-06-02,234,76,133,579,247,389,3,3501,103,341,German (AUT),0.1134588888888889,0.1500166666666666,0,1,62.04
2020-06-02,234,76,133,579,247,389,3,3501,103,341,German (DEU),0.0889425,0.171153125,0,1,59.72
2020-06-02,0,21,1,20,16,9,10,35,17,56,Serbian,0.0062792,0.1663,1,1,43.52
2020-06-02,14,0,7,31,1,5,0,6,1,2,Tamil,-0.2428864067278287,0.1704799847094801,2,1,87.5
2020-06-02,39,14,26,53,67,97,28,94,22,25,Vietnamese,0.0872585835694051,0.208310835694051,0,1,69.44
2020-06-03,188,79,102,668,243,376,0,3269,119,368,German (DEU),0.02884875,0.1855525,0,1,59.72
2020-06-03,246,76,212,285,348,218,434,482,227,201,Japanese,-0.0755929467084639,0.1200389968652037,0,1,28.7
2020-06-03,188,79,102,668,243,376,0,3269,119,368,German (AUT),0.0519122222222222,0.1547122222222222,0,1,62.04
2020-06-03,188,79,102,668,243,376,0,3269,119,368,German (CHE),0.026788,0.168286,1,1,55.56
2020-06-03,3,33,3,16,23,83,9,43,30,25,Serbian,0.07064,0.1582276,1,1,43.52
2020-06-03,9,1,20,23,2,1,2,3,2,1,Tamil,-0.2359029160305343,0.1698057557251908,2,1,87.5
2020-06-03,35,45,26,47,46,74,17,74,25,19,Vietnamese,0.0715451631205673,0.2095027517730496,0,1,69.44
2020-06-04,39,18,28,48,56,80,25,85,16,18,Vietnamese,0.0674244113475177,0.2156192765957447,0,1,69.44
2020-06-04,221,107,176,301,305,209,409,414,200,267,Japanese,-0.0753002647975077,0.1216038785046728,0,1,28.7
2020-06-04,273,91,135,692,257,452,2,3981,131,484,German (AUT),0.0107655555555555,0.1575,0,1,62.04
