,Entity,Code,Day,stay_home_requirements
88966,Japan,JPN,2022-08-05,1
88967,Japan,JPN,2022-08-06,1
88968,Japan,JPN,2022-08-07,1
88969,Japan,JPN,2022-08-08,1
88970,Japan,JPN,2022-08-09,1
88971,Japan,JPN,2022-08-10,1
88972,Japan,JPN,2022-08-11,1
88973,Japan,JPN,2022-08-12,1
88974,Japan,JPN,2022-08-13,1
88975,Japan,JPN,2022-08-14,1
88976,Japan,JPN,2022-08-15,1
88977,Japan,JPN,2022-08-16,1
88978,Japan,JPN,2022-08-17,1
88979,Japan,JPN,2022-08-18,1
88980,Japan,JPN,2022-08-19,1
88981,Japan,JPN,2022-08-20,1
88982,Japan,JPN,2022-08-21,1
88983,Japan,JPN,2022-08-22,1
88984,Japan,JPN,2022-08-23,1
88985,Japan,JPN,2022-08-24,1
88986,Japan,JPN,2022-08-25,1
88987,Japan,JPN,2022-08-26,1
88988,Japan,JPN,2022-08-27,1
88989,Japan,JPN,2022-08-28,1
88990,Japan,JPN,2022-08-29,1
88991,Japan,JPN,2022-08-30,1
88992,Japan,JPN,2022-08-31,1
88993,Japan,JPN,2022-09-01,1
88994,Japan,JPN,2022-09-02,1
88995,Japan,JPN,2022-09-03,1
88996,Japan,JPN,2022-09-04,1
88997,Japan,JPN,2022-09-05,1
88998,Japan,JPN,2022-09-06,1
88999,Japan,JPN,2022-09-07,1
89000,Japan,JPN,2022-09-08,1
89001,Japan,JPN,2022-09-09,1
89002,Japan,JPN,2022-09-10,1
89003,Japan,JPN,2022-09-11,1
89004,Japan,JPN,2022-09-12,1
89005,Japan,JPN,2022-09-13,1
89006,Japan,JPN,2022-09-14,1
89007,Japan,JPN,2022-09-15,1
89008,Japan,JPN,2022-09-16,1
89009,Japan,JPN,2022-09-17,1
89010,Japan,JPN,2022-09-18,1
89011,Japan,JPN,2022-09-19,1
89012,Japan,JPN,2022-09-20,1
89013,Japan,JPN,2022-09-21,1
89014,Japan,JPN,2022-09-22,1
89015,Japan,JPN,2022-09-23,1
89016,Japan,JPN,2022-09-24,1
89017,Japan,JPN,2022-09-25,1
89018,Japan,JPN,2022-09-26,1
89019,Japan,JPN,2022-09-27,1
89020,Japan,JPN,2022-09-28,1
89021,Japan,JPN,2022-09-29,1
89022,Japan,JPN,2022-09-30,1
89023,Japan,JPN,2022-10-01,1
89024,Japan,JPN,2022-10-02,1
89025,Japan,JPN,2022-10-03,1
89026,Japan,JPN,2022-10-04,1
89027,Japan,JPN,2022-10-05,1
89028,Japan,JPN,2022-10-06,1
89029,Japan,JPN,2022-10-07,1
89030,Japan,JPN,2022-10-08,1
89031,Japan,JPN,2022-10-09,1
89032,Japan,JPN,2022-10-10,1
89033,Japan,JPN,2022-10-11,1
89034,Japan,JPN,2022-10-12,1
89035,Japan,JPN,2022-10-13,1
89036,Japan,JPN,2022-10-14,1
89037,Japan,JPN,2022-10-15,1
89038,Japan,JPN,2022-10-16,1
89039,Japan,JPN,2022-10-17,1
89040,Japan,JPN,2022-10-18,1
89041,Japan,JPN,2022-10-19,1
89042,Japan,JPN,2022-10-20,1
89043,Japan,JPN,2022-10-21,1
89044,Japan,JPN,2022-10-22,1
89045,Japan,JPN,2022-10-23,1
89046,Japan,JPN,2022-10-24,1
89047,Japan,JPN,2022-10-25,1
89048,Japan,JPN,2022-10-26,1
89049,Japan,JPN,2022-10-27,1
89050,Japan,JPN,2022-10-28,1
89051,Japan,JPN,2022-10-29,1
89052,Japan,JPN,2022-10-30,1
89053,Japan,JPN,2022-10-31,1
89054,Japan,JPN,2022-11-01,1
89055,Japan,JPN,2022-11-02,1
89056,Japan,JPN,2022-11-03,1
89057,Japan,JPN,2022-11-04,1
89058,Japan,JPN,2022-11-05,1
89059,Japan,JPN,2022-11-06,1
89060,Japan,JPN,2022-11-07,1
89061,Japan,JPN,2022-11-08,1
89062,Japan,JPN,2022-11-09,1
89063,Japan,JPN,2022-11-10,1
89064,Japan,JPN,2022-11-11,1
89065,Japan,JPN,2022-11-12,1
89066,Japan,JPN,2022-11-13,1
89067,Japan,JPN,2022-11-14,1
89068,Japan,JPN,2022-11-15,1
89069,Japan,JPN,2022-11-16,1
89070,Japan,JPN,2022-11-17,1
89071,Japan,JPN,2022-11-18,1
89072,Japan,JPN,2022-11-19,1
89073,Japan,JPN,2022-11-20,1
89074,Japan,JPN,2022-11-21,1
89075,Japan,JPN,2022-11-22,1
148734,Serbia,SRB,2020-01-01,0
148735,Serbia,SRB,2020-01-02,0
148736,Serbia,SRB,2020-01-03,0
148737,Serbia,SRB,2020-01-04,0
148738,Serbia,SRB,2020-01-05,0
148739,Serbia,SRB,2020-01-06,0
148740,Serbia,SRB,2020-01-07,0
148741,Serbia,SRB,2020-01-08,0
148742,Serbia,SRB,2020-01-09,0
148743,Serbia,SRB,2020-01-10,0
148744,Serbia,SRB,2020-01-11,0
148745,Serbia,SRB,2020-01-12,0
148746,Serbia,SRB,2020-01-13,0
148747,Serbia,SRB,2020-01-14,0
148748,Serbia,SRB,2020-01-15,0
148749,Serbia,SRB,2020-01-16,0
148750,Serbia,SRB,2020-01-17,0
148751,Serbia,SRB,2020-01-18,0
148752,Serbia,SRB,2020-01-19,0
148753,Serbia,SRB,2020-01-20,0
148754,Serbia,SRB,2020-01-21,0
148755,Serbia,SRB,2020-01-22,0
148756,Serbia,SRB,2020-01-23,0
148757,Serbia,SRB,2020-01-24,0
148758,Serbia,SRB,2020-01-25,0
148759,Serbia,SRB,2020-01-26,0
148760,Serbia,SRB,2020-01-27,0
148761,Serbia,SRB,2020-01-28,0
148762,Serbia,SRB,2020-01-29,0
148763,Serbia,SRB,2020-01-30,0
148764,Serbia,SRB,2020-01-31,0
148765,Serbia,SRB,2020-02-01,0
148766,Serbia,SRB,2020-02-02,0
148767,Serbia,SRB,2020-02-03,0
148768,Serbia,SRB,2020-02-04,0
148769,Serbia,SRB,2020-02-05,0
148770,Serbia,SRB,2020-02-06,0
148771,Serbia,SRB,2020-02-07,0
148772,Serbia,SRB,2020-02-08,0
148773,Serbia,SRB,2020-02-09,0
148774,Serbia,SRB,2020-02-10,0
148775,Serbia,SRB,2020-02-11,0
148776,Serbia,SRB,2020-02-12,0
148777,Serbia,SRB,2020-02-13,0
148778,Serbia,SRB,2020-02-14,0
148779,Serbia,SRB,2020-02-15,0
148780,Serbia,SRB,2020-02-16,0
148781,Serbia,SRB,2020-02-17,0
148782,Serbia,SRB,2020-02-18,0
148783,Serbia,SRB,2020-02-19,0
148784,Serbia,SRB,2020-02-20,0
148785,Serbia,SRB,2020-02-21,0
148786,Serbia,SRB,2020-02-22,0
148787,Serbia,SRB,2020-02-23,0
148788,Serbia,SRB,2020-02-24,0
148789,Serbia,SRB,2020-02-25,0
148790,Serbia,SRB,2020-02-26,0
148791,Serbia,SRB,2020-02-27,0
148792,Serbia,SRB,2020-02-28,0
148793,Serbia,SRB,2020-02-29,0
148794,Serbia,SRB,2020-03-01,0
148795,Serbia,SRB,2020-03-02,0
148796,Serbia,SRB,2020-03-03,0
148797,Serbia,SRB,2020-03-04,0
148798,Serbia,SRB,2020-03-05,0
148799,Serbia,SRB,2020-03-06,0
148800,Serbia,SRB,2020-03-07,0
148801,Serbia,SRB,2020-03-08,0
148802,Serbia,SRB,2020-03-09,0
148803,Serbia,SRB,2020-03-10,0
148804,Serbia,SRB,2020-03-11,0
148805,Serbia,SRB,2020-03-12,0
148806,Serbia,SRB,2020-03-13,0
148807,Serbia,SRB,2020-03-14,0
148808,Serbia,SRB,2020-03-15,2
148809,Serbia,SRB,2020-03-16,2
148810,Serbia,SRB,2020-03-17,2
148811,Serbia,SRB,2020-03-18,3
148812,Serbia,SRB,2020-03-19,3
148813,Serbia,SRB,2020-03-20,3
148814,Serbia,SRB,2020-03-21,3
148815,Serbia,SRB,2020-03-22,3
148816,Serbia,SRB,2020-03-23,3
148817,Serbia,SRB,2020-03-24,3
148818,Serbia,SRB,2020-03-25,3
148819,Serbia,SRB,2020-03-26,3
148820,Serbia,SRB,2020-03-27,3
148821,Serbia,SRB,2020-03-28,3
148822,Serbia,SRB,2020-03-29,3
148823,Serbia,SRB,2020-03-30,3
148824,Serbia,SRB,2020-03-31,3
148825,Serbia,SRB,2020-04-01,3
148826,Serbia,SRB,2020-04-02,3
148827,Serbia,SRB,2020-04-03,3
148828,Serbia,SRB,2020-04-04,3
148829,Serbia,SRB,2020-04-05,3
148830,Serbia,SRB,2020-04-06,3
148831,Serbia,SRB,2020-04-07,3
148832,Serbia,SRB,2020-04-08,3
148833,Serbia,SRB,2020-04-09,3
148834,Serbia,SRB,2020-04-10,3
148835,Serbia,SRB,2020-04-11,3
148836,Serbia,SRB,2020-04-12,3
148837,Serbia,SRB,2020-04-13,3
148838,Serbia,SRB,2020-04-14,3
148839,Serbia,SRB,2020-04-15,3
148840,Serbia,SRB,2020-04-16,3
148841,Serbia,SRB,2020-04-17,3
148842,Serbia,SRB,2020-04-18,3
148843,Serbia,SRB,2020-04-19,3
148844,Serbia,SRB,2020-04-20,3
148845,Serbia,SRB,2020-04-21,3
148846,Serbia,SRB,2020-04-22,3
148847,Serbia,SRB,2020-04-23,3
148848,Serbia,SRB,2020-04-24,3
148849,Serbia,SRB,2020-04-25,3
148850,Serbia,SRB,2020-04-26,3
148851,Serbia,SRB,2020-04-27,3
148852,Serbia,SRB,2020-04-28,3
148853,Serbia,SRB,2020-04-29,3
148854,Serbia,SRB,2020-04-30,3
148855,Serbia,SRB,2020-05-01,3
148856,Serbia,SRB,2020-05-02,3
148857,Serbia,SRB,2020-05-03,3
148858,Serbia,SRB,2020-05-04,3
148859,Serbia,SRB,2020-05-05,3
148860,Serbia,SRB,2020-05-06,3
148861,Serbia,SRB,2020-05-07,1
148862,Serbia,SRB,2020-05-08,1
148863,Serbia,SRB,2020-05-09,1
148864,Serbia,SRB,2020-05-10,1
148865,Serbia,SRB,2020-05-11,1
148866,Serbia,SRB,2020-05-12,1
148867,Serbia,SRB,2020-05-13,1
148868,Serbia,SRB,2020-05-14,1
148869,Serbia,SRB,2020-05-15,1
148870,Serbia,SRB,2020-05-16,1
148871,Serbia,SRB,2020-05-17,1
148872,Serbia,SRB,2020-05-18,1
148873,Serbia,SRB,2020-05-19,1
148874,Serbia,SRB,2020-05-20,1
148875,Serbia,SRB,2020-05-21,1
148876,Serbia,SRB,2020-05-22,1
148877,Serbia,SRB,2020-05-23,1
148878,Serbia,SRB,2020-05-24,1
148879,Serbia,SRB,2020-05-25,1
148880,Serbia,SRB,2020-05-26,1
148881,Serbia,SRB,2020-05-27,1
148882,Serbia,SRB,2020-05-28,1
148883,Serbia,SRB,2020-05-29,1
148884,Serbia,SRB,2020-05-30,1
148885,Serbia,SRB,2020-05-31,1
148886,Serbia,SRB,2020-06-01,1
148887,Serbia,SRB,2020-06-02,1
148888,Serbia,SRB,2020-06-03,1
148889,Serbia,SRB,2020-06-04,1
148890,Serbia,SRB,2020-06-05,1
148891,Serbia,SRB,2020-06-06,1
148892,Serbia,SRB,2020-06-07,1
148893,Serbia,SRB,2020-06-08,1
148894,Serbia,SRB,2020-06-09,1
148895,Serbia,SRB,2020-06-10,1
148896,Serbia,SRB,2020-06-11,1
148897,Serbia,SRB,2020-06-12,1
148898,Serbia,SRB,2020-06-13,1
148899,Serbia,SRB,2020-06-14,1
148900,Serbia,SRB,2020-06-15,1
148901,Serbia,SRB,2020-06-16,1
148902,Serbia,SRB,2020-06-17,1
148903,Serbia,SRB,2020-06-18,1
148904,Serbia,SRB,2020-06-19,1
148905,Serbia,SRB,2020-06-20,1
148906,Serbia,SRB,2020-06-21,1
148907,Serbia,SRB,2020-06-22,1
148908,Serbia,SRB,2020-06-23,1
148909,Serbia,SRB,2020-06-24,1
148910,Serbia,SRB,2020-06-25,1
148911,Serbia,SRB,2020-06-26,1
148912,Serbia,SRB,2020-06-27,1
148913,Serbia,SRB,2020-06-28,1
148914,Serbia,SRB,2020-06-29,1
148915,Serbia,SRB,2020-06-30,1
148916,Serbia,SRB,2020-07-01,1
148917,Serbia,SRB,2020-07-02,1
148918,Serbia,SRB,2020-07-03,1
148919,Serbia,SRB,2020-07-04,1
148920,Serbia,SRB,2020-07-05,1
148921,Serbia,SRB,2020-07-06,1
148922,Serbia,SRB,2020-07-07,1
148923,Serbia,SRB,2020-07-08,1
148924,Serbia,SRB,2020-07-09,1
148925,Serbia,SRB,2020-07-10,1
148926,Serbia,SRB,2020-07-11,1
148927,Serbia,SRB,2020-07-12,1
148928,Serbia,SRB,2020-07-13,1
148929,Serbia,SRB,2020-07-14,1
148930,Serbia,SRB,2020-07-15,1
148931,Serbia,SRB,2020-07-16,1
148932,Serbia,SRB,2020-07-17,1
148933,Serbia,SRB,2020-07-18,1
148934,Serbia,SRB,2020-07-19,1
148935,Serbia,SRB,2020-07-20,1
148936,Serbia,SRB,2020-07-21,1
148937,Serbia,SRB,2020-07-22,1
148938,Serbia,SRB,2020-07-23,1
148939,Serbia,SRB,2020-07-24,1
148940,Serbia,SRB,2020-07-25,1
148941,Serbia,SRB,2020-07-26,1
148942,Serbia,SRB,2020-07-27,1
148943,Serbia,SRB,2020-07-28,1
148944,Serbia,SRB,2020-07-29,1
148945,Serbia,SRB,2020-07-30,1
148946,Serbia,SRB,2020-07-31,1
148947,Serbia,SRB,2020-08-01,1
148948,Serbia,SRB,2020-08-02,1
148949,Serbia,SRB,2020-08-03,1
148950,Serbia,SRB,2020-08-04,1
148951,Serbia,SRB,2020-08-05,1
148952,Serbia,SRB,2020-08-06,1
148953,Serbia,SRB,2020-08-07,1
148954,Serbia,SRB,2020-08-08,1
148955,Serbia,SRB,2020-08-09,1
148956,Serbia,SRB,2020-08-10,1
148957,Serbia,SRB,2020-08-11,1
148958,Serbia,SRB,2020-08-12,1
148959,Serbia,SRB,2020-08-13,1
148960,Serbia,SRB,2020-08-14,1
148961,Serbia,SRB,2020-08-15,1
148962,Serbia,SRB,2020-08-16,1
148963,Serbia,SRB,2020-08-17,1
148964,Serbia,SRB,2020-08-18,1
148965,Serbia,SRB,2020-08-19,1
148966,Serbia,SRB,2020-08-20,1
148967,Serbia,SRB,2020-08-21,1
148968,Serbia,SRB,2020-08-22,1
148969,Serbia,SRB,2020-08-23,1
148970,Serbia,SRB,2020-08-24,1
148971,Serbia,SRB,2020-08-25,1
148972,Serbia,SRB,2020-08-26,1
148973,Serbia,SRB,2020-08-27,1
148974,Serbia,SRB,2020-08-28,1
148975,Serbia,SRB,2020-08-29,1
148976,Serbia,SRB,2020-08-30,1
148977,Serbia,SRB,2020-08-31,1
148978,Serbia,SRB,2020-09-01,1
148979,Serbia,SRB,2020-09-02,1
148980,Serbia,SRB,2020-09-03,1
148981,Serbia,SRB,2020-09-04,1
148982,Serbia,SRB,2020-09-05,1
148983,Serbia,SRB,2020-09-06,1
148984,Serbia,SRB,2020-09-07,1
148985,Serbia,SRB,2020-09-08,1
148986,Serbia,SRB,2020-09-09,1
148987,Serbia,SRB,2020-09-10,1
148988,Serbia,SRB,2020-09-11,1
148989,Serbia,SRB,2020-09-12,1
148990,Serbia,SRB,2020-09-13,1
148991,Serbia,SRB,2020-09-14,1
148992,Serbia,SRB,2020-09-15,1
148993,Serbia,SRB,2020-09-16,1
148994,Serbia,SRB,2020-09-17,1
148995,Serbia,SRB,2020-09-18,1
148996,Serbia,SRB,2020-09-19,1
148997,Serbia,SRB,2020-09-20,1
148998,Serbia,SRB,2020-09-21,1
148999,Serbia,SRB,2020-09-22,1
149000,Serbia,SRB,2020-09-23,1
149001,Serbia,SRB,2020-09-24,1
149002,Serbia,SRB,2020-09-25,1
149003,Serbia,SRB,2020-09-26,1
149004,Serbia,SRB,2020-09-27,1
149005,Serbia,SRB,2020-09-28,1
149006,Serbia,SRB,2020-09-29,1
149007,Serbia,SRB,2020-09-30,1
149008,Serbia,SRB,2020-10-01,1
149009,Serbia,SRB,2020-10-02,1
149010,Serbia,SRB,2020-10-03,1
149011,Serbia,SRB,2020-10-04,1
149012,Serbia,SRB,2020-10-05,1
149013,Serbia,SRB,2020-10-06,1
149014,Serbia,SRB,2020-10-07,1
149015,Serbia,SRB,2020-10-08,1
149016,Serbia,SRB,2020-10-09,1
149017,Serbia,SRB,2020-10-10,1
149018,Serbia,SRB,2020-10-11,1
149019,Serbia,SRB,2020-10-12,1
149020,Serbia,SRB,2020-10-13,1
149021,Serbia,SRB,2020-10-14,1
149022,Serbia,SRB,2020-10-15,1
149023,Serbia,SRB,2020-10-16,1
149024,Serbia,SRB,2020-10-17,1
149025,Serbia,SRB,2020-10-18,1
149026,Serbia,SRB,2020-10-19,1
149027,Serbia,SRB,2020-10-20,1
149028,Serbia,SRB,2020-10-21,1
149029,Serbia,SRB,2020-10-22,1
149030,Serbia,SRB,2020-10-23,1
149031,Serbia,SRB,2020-10-24,1
149032,Serbia,SRB,2020-10-25,1
149033,Serbia,SRB,2020-10-26,1
149034,Serbia,SRB,2020-10-27,1
149035,Serbia,SRB,2020-10-28,1
149036,Serbia,SRB,2020-10-29,1
149037,Serbia,SRB,2020-10-30,1
149038,Serbia,SRB,2020-10-31,1
149039,Serbia,SRB,2020-11-01,1
149040,Serbia,SRB,2020-11-02,1
149041,Serbia,SRB,2020-11-03,1
149042,Serbia,SRB,2020-11-04,1
149043,Serbia,SRB,2020-11-05,1
149044,Serbia,SRB,2020-11-06,1
149045,Serbia,SRB,2020-11-07,1
149046,Serbia,SRB,2020-11-08,1
149047,Serbia,SRB,2020-11-09,1
149048,Serbia,SRB,2020-11-10,1
149049,Serbia,SRB,2020-11-11,1
149050,Serbia,SRB,2020-11-12,1
149051,Serbia,SRB,2020-11-13,1
149052,Serbia,SRB,2020-11-14,1
149053,Serbia,SRB,2020-11-15,1
149054,Serbia,SRB,2020-11-16,1
149055,Serbia,SRB,2020-11-17,1
149056,Serbia,SRB,2020-11-18,1
149057,Serbia,SRB,2020-11-19,1
149058,Serbia,SRB,2020-11-20,1
149059,Serbia,SRB,2020-11-21,1
149060,Serbia,SRB,2020-11-22,1
149061,Serbia,SRB,2020-11-23,1
149062,Serbia,SRB,2020-11-24,1
149063,Serbia,SRB,2020-11-25,1
149064,Serbia,SRB,2020-11-26,1
149065,Serbia,SRB,2020-11-27,1
149066,Serbia,SRB,2020-11-28,1
149067,Serbia,SRB,2020-11-29,1
149068,Serbia,SRB,2020-11-30,1
149069,Serbia,SRB,2020-12-01,1
149070,Serbia,SRB,2020-12-02,1
149071,Serbia,SRB,2020-12-03,1
149072,Serbia,SRB,2020-12-04,1
149073,Serbia,SRB,2020-12-05,1
149074,Serbia,SRB,2020-12-06,1
149075,Serbia,SRB,2020-12-07,1
149076,Serbia,SRB,2020-12-08,1
149077,Serbia,SRB,2020-12-09,1
149078,Serbia,SRB,2020-12-10,1
149079,Serbia,SRB,2020-12-11,1
149080,Serbia,SRB,2020-12-12,1
149081,Serbia,SRB,2020-12-13,1
149082,Serbia,SRB,2020-12-14,1
149083,Serbia,SRB,2020-12-15,1
149084,Serbia,SRB,2020-12-16,1
149085,Serbia,SRB,2020-12-17,1
149086,Serbia,SRB,2020-12-18,1
149087,Serbia,SRB,2020-12-19,1
149088,Serbia,SRB,2020-12-20,1
149089,Serbia,SRB,2020-12-21,1
149090,Serbia,SRB,2020-12-22,1
149091,Serbia,SRB,2020-12-23,1
149092,Serbia,SRB,2020-12-24,1
149093,Serbia,SRB,2020-12-25,1
149094,Serbia,SRB,2020-12-26,1
149095,Serbia,SRB,2020-12-27,1
149096,Serbia,SRB,2020-12-28,1
149097,Serbia,SRB,2020-12-29,1
149098,Serbia,SRB,2020-12-30,1
149099,Serbia,SRB,2020-12-31,1
149100,Serbia,SRB,2021-01-01,1
149101,Serbia,SRB,2021-01-02,1
149102,Serbia,SRB,2021-01-03,1
149103,Serbia,SRB,2021-01-04,1
149104,Serbia,SRB,2021-01-05,1
149105,Serbia,SRB,2021-01-06,1
149106,Serbia,SRB,2021-01-07,1
149107,Serbia,SRB,2021-01-08,1
149108,Serbia,SRB,2021-01-09,1
149109,Serbia,SRB,2021-01-10,1
149110,Serbia,SRB,2021-01-11,1
149111,Serbia,SRB,2021-01-12,1
149112,Serbia,SRB,2021-01-13,1
149113,Serbia,SRB,2021-01-14,1
149114,Serbia,SRB,2021-01-15,1
149115,Serbia,SRB,2021-01-16,1
149116,Serbia,SRB,2021-01-17,1
149117,Serbia,SRB,2021-01-18,1
149118,Serbia,SRB,2021-01-19,1
149119,Serbia,SRB,2021-01-20,1
149120,Serbia,SRB,2021-01-21,1
149121,Serbia,SRB,2021-01-22,1
149122,Serbia,SRB,2021-01-23,1
149123,Serbia,SRB,2021-01-24,1
149124,Serbia,SRB,2021-01-25,1
149125,Serbia,SRB,2021-01-26,1
149126,Serbia,SRB,2021-01-27,1
149127,Serbia,SRB,2021-01-28,1
149128,Serbia,SRB,2021-01-29,1
149129,Serbia,SRB,2021-01-30,1
149130,Serbia,SRB,2021-01-31,1
149131,Serbia,SRB,2021-02-01,1
149132,Serbia,SRB,2021-02-02,1
149133,Serbia,SRB,2021-02-03,1
149134,Serbia,SRB,2021-02-04,1
149135,Serbia,SRB,2021-02-05,1
149136,Serbia,SRB,2021-02-06,1
149137,Serbia,SRB,2021-02-07,1
149138,Serbia,SRB,2021-02-08,1
149139,Serbia,SRB,2021-02-09,1
149140,Serbia,SRB,2021-02-10,1
149141,Serbia,SRB,2021-02-11,1
149142,Serbia,SRB,2021-02-12,1
149143,Serbia,SRB,2021-02-13,1
149144,Serbia,SRB,2021-02-14,1
149145,Serbia,SRB,2021-02-15,1
149146,Serbia,SRB,2021-02-16,1
149147,Serbia,SRB,2021-02-17,1
149148,Serbia,SRB,2021-02-18,1
149149,Serbia,SRB,2021-02-19,1
149150,Serbia,SRB,2021-02-20,1
149151,Serbia,SRB,2021-02-21,1
149152,Serbia,SRB,2021-02-22,1
149153,Serbia,SRB,2021-02-23,1
149154,Serbia,SRB,2021-02-24,1
149155,Serbia,SRB,2021-02-25,1
149156,Serbia,SRB,2021-02-26,1
149157,Serbia,SRB,2021-02-27,1
149158,Serbia,SRB,2021-02-28,1
149159,Serbia,SRB,2021-03-01,1
149160,Serbia,SRB,2021-03-02,1
149161,Serbia,SRB,2021-03-03,1
149162,Serbia,SRB,2021-03-04,1
149163,Serbia,SRB,2021-03-05,1
149164,Serbia,SRB,2021-03-06,1
149165,Serbia,SRB,2021-03-07,1
149166,Serbia,SRB,2021-03-08,1
149167,Serbia,SRB,2021-03-09,1
149168,Serbia,SRB,2021-03-10,1
149169,Serbia,SRB,2021-03-11,1
149170,Serbia,SRB,2021-03-12,1
149171,Serbia,SRB,2021-03-13,1
149172,Serbia,SRB,2021-03-14,1
149173,Serbia,SRB,2021-03-15,1
149174,Serbia,SRB,2021-03-16,1
149175,Serbia,SRB,2021-03-17,1
149176,Serbia,SRB,2021-03-18,1
149177,Serbia,SRB,2021-03-19,1
149178,Serbia,SRB,2021-03-20,1
149179,Serbia,SRB,2021-03-21,1
149180,Serbia,SRB,2021-03-22,1
149181,Serbia,SRB,2021-03-23,1
149182,Serbia,SRB,2021-03-24,1
149183,Serbia,SRB,2021-03-25,1
149184,Serbia,SRB,2021-03-26,1
149185,Serbia,SRB,2021-03-27,1
149186,Serbia,SRB,2021-03-28,1
149187,Serbia,SRB,2021-03-29,1
149188,Serbia,SRB,2021-03-30,1
149189,Serbia,SRB,2021-03-31,1
149190,Serbia,SRB,2021-04-01,1
149191,Serbia,SRB,2021-04-02,1
149192,Serbia,SRB,2021-04-03,1
149193,Serbia,SRB,2021-04-04,1
149194,Serbia,SRB,2021-04-05,1
149195,Serbia,SRB,2021-04-06,1
149196,Serbia,SRB,2021-04-07,1
149197,Serbia,SRB,2021-04-08,1
149198,Serbia,SRB,2021-04-09,1
149199,Serbia,SRB,2021-04-10,1
149200,Serbia,SRB,2021-04-11,1
149201,Serbia,SRB,2021-04-12,1
149202,Serbia,SRB,2021-04-13,1
149203,Serbia,SRB,2021-04-14,1
149204,Serbia,SRB,2021-04-15,1
149205,Serbia,SRB,2021-04-16,1
149206,Serbia,SRB,2021-04-17,1
149207,Serbia,SRB,2021-04-18,1
149208,Serbia,SRB,2021-04-19,1
149209,Serbia,SRB,2021-04-20,1
149210,Serbia,SRB,2021-04-21,1
149211,Serbia,SRB,2021-04-22,1
149212,Serbia,SRB,2021-04-23,1
149213,Serbia,SRB,2021-04-24,1
149214,Serbia,SRB,2021-04-25,1
149215,Serbia,SRB,2021-04-26,1
149216,Serbia,SRB,2021-04-27,1
149217,Serbia,SRB,2021-04-28,1
149218,Serbia,SRB,2021-04-29,1
149219,Serbia,SRB,2021-04-30,1
149220,Serbia,SRB,2021-05-01,1
149221,Serbia,SRB,2021-05-02,1
149222,Serbia,SRB,2021-05-03,1
149223,Serbia,SRB,2021-05-04,1
149224,Serbia,SRB,2021-05-05,1
149225,Serbia,SRB,2021-05-06,1
149226,Serbia,SRB,2021-05-07,1
149227,Serbia,SRB,2021-05-08,1
149228,Serbia,SRB,2021-05-09,1
149229,Serbia,SRB,2021-05-10,1
149230,Serbia,SRB,2021-05-11,1
149231,Serbia,SRB,2021-05-12,1
149232,Serbia,SRB,2021-05-13,1
149233,Serbia,SRB,2021-05-14,1
149234,Serbia,SRB,2021-05-15,1
149235,Serbia,SRB,2021-05-16,1
149236,Serbia,SRB,2021-05-17,1
149237,Serbia,SRB,2021-05-18,1
149238,Serbia,SRB,2021-05-19,1
149239,Serbia,SRB,2021-05-20,1
149240,Serbia,SRB,2021-05-21,1
149241,Serbia,SRB,2021-05-22,1
149242,Serbia,SRB,2021-05-23,1
149243,Serbia,SRB,2021-05-24,1
149244,Serbia,SRB,2021-05-25,1
149245,Serbia,SRB,2021-05-26,1
149246,Serbia,SRB,2021-05-27,1
149247,Serbia,SRB,2021-05-28,1
149248,Serbia,SRB,2021-05-29,1
149249,Serbia,SRB,2021-05-30,1
149250,Serbia,SRB,2021-05-31,1
149251,Serbia,SRB,2021-06-01,1
149252,Serbia,SRB,2021-06-02,1
149253,Serbia,SRB,2021-06-03,1
149254,Serbia,SRB,2021-06-04,1
149255,Serbia,SRB,2021-06-05,1
149256,Serbia,SRB,2021-06-06,1
149257,Serbia,SRB,2021-06-07,0
149258,Serbia,SRB,2021-06-08,0
149259,Serbia,SRB,2021-06-09,0
149260,Serbia,SRB,2021-06-10,0
149261,Serbia,SRB,2021-06-11,0
149262,Serbia,SRB,2021-06-12,0
149263,Serbia,SRB,2021-06-13,0
149264,Serbia,SRB,2021-06-14,0
149265,Serbia,SRB,2021-06-15,0
149266,Serbia,SRB,2021-06-16,0
149267,Serbia,SRB,2021-06-17,0
149268,Serbia,SRB,2021-06-18,0
149269,Serbia,SRB,2021-06-19,0
149270,Serbia,SRB,2021-06-20,0
149271,Serbia,SRB,2021-06-21,0
149272,Serbia,SRB,2021-06-22,0
149273,Serbia,SRB,2021-06-23,0
149274,Serbia,SRB,2021-06-24,0
149275,Serbia,SRB,2021-06-25,0
149276,Serbia,SRB,2021-06-26,0
149277,Serbia,SRB,2021-06-27,0
149278,Serbia,SRB,2021-06-28,0
149279,Serbia,SRB,2021-06-29,0
149280,Serbia,SRB,2021-06-30,0
149281,Serbia,SRB,2021-07-01,0
149282,Serbia,SRB,2021-07-02,0
149283,Serbia,SRB,2021-07-03,0
149284,Serbia,SRB,2021-07-04,0
149285,Serbia,SRB,2021-07-05,0
149286,Serbia,SRB,2021-07-06,0
149287,Serbia,SRB,2021-07-07,0
149288,Serbia,SRB,2021-07-08,0
149289,Serbia,SRB,2021-07-09,0
149290,Serbia,SRB,2021-07-10,0
149291,Serbia,SRB,2021-07-11,0
149292,Serbia,SRB,2021-07-12,1
149293,Serbia,SRB,2021-07-13,1
