date,language,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,hobby,pageviews
2020-06-15,German (DEU),0.04922625,0.1836225,0,1,59.72,orchids,467
2020-06-15,Tamil,-0.1875308103975535,0.1560743272171253,2,1,87.5,orchids,1
2020-06-15,German (AUT),0.0469577777777777,0.1699366666666666,0,1,50.46,orchids,467
2020-06-15,Vietnamese,0.08968515625,0.2099112926136363,0,1,69.44,orchids,115
2020-06-15,Serbian,0.0927427999999999,0.1528476,1,1,27.78,orchids,15
2020-06-15,Japanese,-0.0395302399999999,0.115522656,0,1,28.7,orchids,165
2020-06-15,German (CHE),0.016224,0.1670104,1,1,46.3,orchids,467
2020-06-16,German (DEU),0.040849375,0.181934375,0,1,59.72,orchids,398
2020-06-16,Serbian,0.045544,0.1629176,1,1,27.78,orchids,17
2020-06-16,German (AUT),0.0845522222222222,0.15486,0,1,50.46,orchids,398
2020-06-16,Tamil,-0.1938169418960244,0.1616924464831804,2,1,87.5,orchids,1
2020-06-16,German (CHE),0.0445972,0.1615688,1,1,46.3,orchids,398
2020-06-16,Vietnamese,0.113676657223796,0.2087432294617563,0,1,58.33,orchids,110
2020-06-16,Japanese,-0.0261163375796178,0.1137135031847133,0,1,28.7,orchids,176
2020-06-17,Japanese,-0.0306916666666666,0.1138412380952381,0,1,28.7,orchids,188
2020-06-17,Vietnamese,0.0839352056737588,0.210295829787234,0,1,58.33,orchids,129
2020-06-17,Serbian,0.0636496,0.1614276,1,1,27.78,orchids,7
2020-06-17,Tamil,-0.2008403516819571,0.1624807951070336,2,1,87.5,orchids,13
2020-06-17,German (CHE),0.0040796,0.175956,1,1,46.3,orchids,409
2020-06-17,German (DEU),0.02305625,0.18407125,0,1,59.72,orchids,409
2020-06-17,German (AUT),0.0625488888888888,0.1530388888888889,0,1,50.46,orchids,409
2020-06-18,German (CHE),0.0201128,0.1545252,1,1,46.3,orchids,399
2020-06-18,Japanese,-0.0609154173228346,0.1239041259842519,0,1,28.7,orchids,188
2020-06-18,German (AUT),0.0236311111111111,0.1501255555555555,0,1,50.46,orchids,399
2020-06-18,Vietnamese,0.0789618838526912,0.2103044475920679,0,1,58.33,orchids,112
2020-06-18,Tamil,-0.2218785474006116,0.1664748165137614,2,1,87.5,orchids,2
2020-06-18,German (DEU),0.005791875,0.18124875,0,1,63.43,orchids,399
2020-06-18,Serbian,0.0546488,0.1629408,1,1,27.78,orchids,18
2020-06-19,Serbian,0.0984788,0.1487148,1,1,27.78,orchids,24
2020-06-19,Vietnamese,0.085756609929078,0.207691914893617,0,1,58.33,orchids,98
2020-06-19,Tamil,-0.2077134250764526,0.1653762844036697,2,1,87.5,orchids,2
2020-06-19,Japanese,-0.0826095734597156,0.1304599684044233,0,1,28.7,orchids,183
2020-06-19,German (DEU),-0.01056625,0.184228125,0,1,63.43,orchids,603
2020-06-19,German (AUT),0.0093844444444444,0.15413,0,1,50.46,orchids,603
2020-06-19,German (CHE),-0.0199644,0.1575404,1,1,46.3,orchids,603
2020-06-20,German (DEU),0.010815,0.231904375,0,1,63.43,orchids,483
2020-06-20,Japanese,0.0052544549763033,0.130969494470774,0,1,28.7,orchids,197
2020-06-20,Vietnamese,0.1066867897727272,0.2193918181818182,0,1,58.33,orchids,75
2020-06-20,Tamil,-0.2194838837920489,0.1706205351681957,2,1,87.5,orchids,7
2020-06-20,Serbian,0.1052304,0.1737951999999999,1,1,27.78,orchids,20
2020-06-20,German (AUT),-0.0820633333333333,0.2060555555555555,0,1,50.46,orchids,483
2020-06-20,German (CHE),-0.0053016,0.180724,1,1,46.3,orchids,483
2020-06-21,Serbian,0.0894084,0.184286,1,1,27.78,orchids,18
2020-06-21,Vietnamese,0.0974034090909091,0.2376419460227272,0,1,58.33,orchids,101
2020-06-21,German (DEU),0.14510125,0.3135675,0,1,63.43,orchids,496
2020-06-21,German (AUT),-0.0803011111111111,0.3139277777777777,0,1,50.46,orchids,496
2020-06-21,German (CHE),0.0569343999999999,0.2542396,1,1,46.3,orchids,496
2020-06-21,Japanese,-0.000632746031746,0.1624628571428571,0,1,25.93,orchids,219
2020-06-21,Tamil,-0.3400929816513761,0.216369373088685,2,1,87.5,orchids,1
2020-06-22,Serbian,-0.0003184,0.1765615999999999,1,1,27.78,orchids,28
2020-06-22,Vietnamese,0.1087570028409091,0.20394625,0,1,58.33,orchids,78
2020-06-22,German (DEU),0.0646675,0.175738125,0,1,63.43,orchids,480
2020-06-22,Tamil,-0.1904499847328244,0.1566504580152671,2,1,87.5,orchids,0
2020-06-22,Japanese,-0.0465280696202531,0.1241780537974683,0,1,25.93,orchids,185
2020-06-22,German (CHE),0.0623691999999999,0.152894,0,1,35.19,orchids,480
2020-06-22,German (AUT),0.0825311111111111,0.1538633333333333,0,1,50.46,orchids,480
2020-06-23,Tamil,-0.1848177064220183,0.1592180581039755,2,1,87.5,orchids,1
2020-06-23,Japanese,-0.0277803015873015,0.1152365079365079,0,1,25.93,orchids,192
2020-06-23,Serbian,-0.049338,0.18947,1,1,27.78,orchids,12
2020-06-23,German (AUT),0.1282366666666666,0.1440444444444444,0,1,52.31,orchids,402
2020-06-23,German (DEU),0.0600375,0.17405875,0,1,63.43,orchids,402
2020-06-23,German (CHE),0.0949244,0.1530456,0,1,35.19,orchids,402
2020-06-23,Vietnamese,0.1061854674220963,0.2089834277620396,0,1,58.33,orchids,85
2020-06-24,Serbian,0.0624807999999999,0.1582752,1,1,27.78,orchids,8
2020-06-24,German (DEU),0.048249375,0.17531375,0,1,63.43,orchids,378
2020-06-24,Vietnamese,0.1070922521246458,0.2049929745042493,0,1,58.33,orchids,113
2020-06-24,German (AUT),0.1065511111111111,0.1416844444444444,0,1,52.31,orchids,378
2020-06-24,Japanese,-0.0315620537124802,0.1141305687203791,0,1,25.93,orchids,194
2020-06-24,Tamil,-0.1820595412844037,0.1559786850152905,2,1,87.5,orchids,1
2020-06-24,German (CHE),0.1049872,0.1470596,0,1,35.19,orchids,378
2020-06-25,Vietnamese,0.0970026808510638,0.1993343687943262,0,1,55.56,orchids,83
2020-06-25,Tamil,-0.2030884732824427,0.1625452671755725,2,1,87.5,orchids,2
2020-06-25,Japanese,-0.0359475667189952,0.1185816012558869,0,1,25.93,orchids,179
2020-06-25,German (DEU),0.0299525,0.17447125,0,1,63.43,orchids,346
2020-06-25,German (CHE),0.0972104,0.1449987999999999,0,1,35.19,orchids,346
2020-06-25,German (AUT),0.0319533333333333,0.1544322222222222,0,1,52.31,orchids,346
2020-06-25,Serbian,0.0955556,0.1526032,1,1,27.78,orchids,23
2020-06-26,Japanese,-0.0421390634920634,0.1128436666666666,0,1,25.93,orchids,172
2020-06-26,Serbian,0.0920004,0.1522248,1,1,27.78,orchids,16
2020-06-26,Tamil,-0.1944766666666667,0.1608152905198776,2,1,87.5,orchids,7
2020-06-26,German (AUT),0.0358177777777777,0.1440033333333333,0,1,52.31,orchids,393
2020-06-26,German (CHE),0.0537296,0.144374,0,1,35.19,orchids,393
2020-06-26,Vietnamese,0.1173789787234042,0.2023226241134751,0,1,55.56,orchids,99
2020-06-26,German (DEU),0.0173537499999999,0.175443125,0,1,63.43,orchids,393
2020-06-27,German (CHE),0.0325804,0.1729412,0,1,35.19,orchids,342
2020-06-27,Tamil,-0.2241192955589586,0.1713740888208269,2,1,87.5,orchids,3
2020-06-27,Serbian,0.07925,0.1788916,1,1,27.78,orchids,16
2020-06-27,Japanese,-0.0049300637958532,0.1349691547049441,0,1,25.93,orchids,180
2020-06-27,German (DEU),0.03650375,0.22353375,0,1,63.43,orchids,342
2020-06-27,German (AUT),0.0037633333333333,0.1782088888888889,0,1,52.31,orchids,342
2020-06-27,Vietnamese,0.111072439716312,0.2215885531914893,0,1,55.56,orchids,69
2020-06-28,German (DEU),0.080916875,0.332974375,0,1,63.43,orchids,528
2020-06-28,German (CHE),0.0259156,0.2620052,0,1,35.19,orchids,528
2020-06-28,Vietnamese,0.1430046950354609,0.234439390070922,0,1,55.56,orchids,84
2020-06-28,Serbian,0.1136648,0.2002624,1,1,27.78,orchids,22
2020-06-28,German (AUT),0.1236477777777777,0.2416033333333333,0,1,52.31,orchids,528
2020-06-28,Japanese,-0.077063125,0.178500641025641,0,1,25.93,orchids,208
2020-06-28,Tamil,-0.2684690199081164,0.1939844869831546,2,1,87.5,orchids,6
2020-06-29,German (CHE),0.0234164,0.1679283999999999,0,1,35.19,orchids,374
2020-06-29,German (AUT),0.0645077777777777,0.1655955555555555,0,1,52.31,orchids,374
2020-06-29,Serbian,0.0663532,0.1599604,1,1,25.93,orchids,10
2020-06-29,German (DEU),0.0541531249999999,0.182929375,0,1,63.43,orchids,374
2020-06-29,Vietnamese,0.1099542269503546,0.2082322978723404,0,1,55.56,orchids,91
2020-06-29,Japanese,-0.020678272,0.1137181599999999,0,1,25.93,orchids,238
2020-06-29,Tamil,-0.1789405206738131,0.1521498621745788,2,1,87.5,orchids,1
2020-06-30,Japanese,-0.0499027707006369,0.1248917197452229,0,1,25.93,orchids,198
2020-06-30,German (AUT),0.1318622222222222,0.1445311111111111,0,1,52.31,orchids,423
2020-06-30,Vietnamese,0.1156968413597733,0.2134465014164306,0,1,55.56,orchids,70
2020-06-30,Serbian,0.0404292,0.1640464,1,1,25.93,orchids,12
2020-06-30,Tamil,-0.1756855198776758,0.1556912844036697,2,1,87.5,orchids,1
2020-06-30,German (DEU),0.069825625,0.176084375,0,1,63.43,orchids,423
2020-06-30,German (CHE),0.111686,0.1467972,0,1,35.19,orchids,423
2020-07-01,Japanese,-0.0626033333333333,0.119741690821256,0,1,25.93,orchids,210
2020-07-01,German (CHE),0.0817936,0.1456352,0,1,35.19,orchids,394
2020-07-01,Vietnamese,0.075702223796034,0.2123252974504249,0,1,55.56,orchids,68
2020-07-01,German (DEU),0.04401875,0.177906875,0,1,63.43,orchids,394
2020-07-01,Serbian,0.065634,0.1646224,1,1,38.89,orchids,18
2020-07-01,Tamil,-0.1997570444104134,0.1559419142419602,2,1,87.5,orchids,3
2020-07-01,German (AUT),0.0909577777777777,0.1429611111111111,0,1,68.98,orchids,394
2020-01-01,German (DEU),,,0,0,0.0,mindfulness,0
2020-01-01,Tamil,,,0,0,0.0,mindfulness,1
2020-01-01,Vietnamese,,,0,0,0.0,mindfulness,17
2020-01-01,Serbian,,,0,0,0.0,mindfulness,5
2020-01-01,Japanese,,,0,0,0.0,mindfulness,209
2020-01-01,German (CHE),,,0,0,0.0,mindfulness,0
2020-01-01,German (AUT),,,0,0,0.0,mindfulness,0
2020-01-02,Vietnamese,,,0,0,0.0,mindfulness,11
2020-01-02,Japanese,,,0,0,0.0,mindfulness,251
2020-01-02,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-02,Serbian,,,0,0,0.0,mindfulness,5
2020-01-02,Tamil,,,0,0,0.0,mindfulness,0
2020-01-02,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-02,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-03,Tamil,,,0,0,0.0,mindfulness,0
2020-01-03,Japanese,,,0,0,0.0,mindfulness,293
2020-01-03,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-03,Serbian,,,0,0,0.0,mindfulness,5
2020-01-03,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-03,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-03,Vietnamese,,,0,0,0.0,mindfulness,18
2020-01-04,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-04,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-04,Serbian,,,0,0,0.0,mindfulness,6
2020-01-04,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-04,Tamil,,,0,0,0.0,mindfulness,0
2020-01-04,Japanese,,,0,0,0.0,mindfulness,327
2020-01-04,Vietnamese,,,0,0,0.0,mindfulness,12
2020-01-05,Serbian,,,0,0,0.0,mindfulness,2
2020-01-05,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-05,Tamil,,,0,0,0.0,mindfulness,1
2020-01-05,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-05,Japanese,,,0,0,0.0,mindfulness,366
2020-01-05,Vietnamese,,,0,0,0.0,mindfulness,20
2020-01-05,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-06,Serbian,,,0,0,0.0,mindfulness,4
2020-01-06,Vietnamese,,,0,0,0.0,mindfulness,9
2020-01-06,Japanese,,,0,0,0.0,mindfulness,514
2020-01-06,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-06,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-06,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-06,Tamil,,,0,0,0.0,mindfulness,0
2020-01-07,Serbian,,,0,0,0.0,mindfulness,4
2020-01-07,Japanese,,,0,0,0.0,mindfulness,502
2020-01-07,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-07,Tamil,,,0,0,0.0,mindfulness,0
2020-01-07,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-07,Vietnamese,,,0,0,0.0,mindfulness,14
2020-01-07,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-08,Tamil,,,0,0,0.0,mindfulness,0
2020-01-08,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-08,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-08,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-08,Vietnamese,,,0,0,0.0,mindfulness,6
2020-01-08,Japanese,,,0,0,0.0,mindfulness,441
2020-01-09,Tamil,,,0,0,0.0,mindfulness,0
2020-01-09,Japanese,,,0,0,0.0,mindfulness,452
2020-01-09,German (AUT),,,0,0,0.0,mindfulness,3
2020-01-09,German (CHE),,,0,0,0.0,mindfulness,3
2020-01-09,German (DEU),,,0,0,0.0,mindfulness,3
2020-01-09,Vietnamese,,,0,0,0.0,mindfulness,10
2020-01-10,Japanese,,,0,0,0.0,mindfulness,361
2020-01-10,German (CHE),,,0,0,0.0,mindfulness,0
2020-01-10,Tamil,,,0,0,0.0,mindfulness,2
2020-01-10,Vietnamese,,,0,0,0.0,mindfulness,10
2020-01-10,German (DEU),,,0,0,0.0,mindfulness,0
2020-01-10,German (AUT),,,0,0,0.0,mindfulness,0
2020-01-11,German (AUT),,,0,0,0.0,mindfulness,0
2020-01-11,German (CHE),,,0,0,0.0,mindfulness,0
2020-01-11,Japanese,,,0,0,0.0,mindfulness,353
2020-01-11,German (DEU),,,0,0,0.0,mindfulness,0
2020-01-11,Vietnamese,,,0,0,0.0,mindfulness,9
2020-01-11,Tamil,,,0,0,0.0,mindfulness,0
2020-01-12,Vietnamese,,,0,0,0.0,mindfulness,7
2020-01-12,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-12,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-12,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-12,Japanese,,,0,0,0.0,mindfulness,325
2020-01-12,Tamil,,,0,0,0.0,mindfulness,0
2020-01-13,Tamil,,,0,0,0.0,mindfulness,0
2020-01-13,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-13,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-13,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-13,Vietnamese,,,0,0,0.0,mindfulness,9
2020-01-13,Serbian,,,0,0,0.0,mindfulness,1
2020-01-13,Japanese,,,0,0,0.0,mindfulness,368
2020-01-14,German (AUT),,,0,0,0.0,mindfulness,5
2020-01-14,German (CHE),,,0,0,0.0,mindfulness,5
2020-01-14,German (DEU),,,0,0,0.0,mindfulness,5
2020-01-14,Vietnamese,,,0,0,0.0,mindfulness,10
2020-01-14,Serbian,,,0,0,0.0,mindfulness,7
2020-01-14,Tamil,,,0,0,0.0,mindfulness,1
2020-01-14,Japanese,,,0,0,0.0,mindfulness,465
2020-01-15,Japanese,,,0,0,0.0,mindfulness,549
2020-01-15,Tamil,,,0,0,0.0,mindfulness,2
2020-01-15,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-15,Serbian,,,0,0,0.0,mindfulness,9
2020-01-15,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-15,Vietnamese,,,0,0,0.0,mindfulness,6
2020-01-15,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-16,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-16,Serbian,,,0,0,0.0,mindfulness,2
2020-01-16,Japanese,,,0,0,0.0,mindfulness,458
2020-01-16,Tamil,,,0,0,0.0,mindfulness,0
2020-01-16,Vietnamese,,,0,0,0.0,mindfulness,23
2020-01-16,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-16,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-17,Tamil,,,0,0,0.0,mindfulness,0
2020-01-17,Vietnamese,,,0,0,0.0,mindfulness,8
2020-01-17,Japanese,,,0,0,0.0,mindfulness,407
2020-01-17,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-17,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-17,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-17,Serbian,,,0,0,0.0,mindfulness,3
2020-01-18,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-18,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-18,Japanese,,,0,0,0.0,mindfulness,826
2020-01-18,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-18,Tamil,,,0,0,0.0,mindfulness,0
2020-01-18,Vietnamese,,,0,0,0.0,mindfulness,4
2020-01-18,Serbian,,,0,0,0.0,mindfulness,10
2020-01-19,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-19,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-19,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-19,Serbian,,,0,0,0.0,mindfulness,5
2020-01-19,Vietnamese,,,0,0,0.0,mindfulness,9
2020-01-19,Japanese,,,0,0,0.0,mindfulness,1157
2020-01-19,Tamil,,,0,0,0.0,mindfulness,3
2020-01-20,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-20,Vietnamese,,,0,0,0.0,mindfulness,8
2020-01-20,Japanese,,,0,0,0.0,mindfulness,703
2020-01-20,Tamil,,,0,0,0.0,mindfulness,0
2020-01-20,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-20,Serbian,,,0,0,0.0,mindfulness,3
2020-01-20,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-21,Vietnamese,,,0,0,0.0,mindfulness,14
2020-01-21,Tamil,,,0,0,0.0,mindfulness,0
2020-01-21,Serbian,,,0,0,0.0,mindfulness,4
2020-01-21,German (CHE),,,0,0,0.0,mindfulness,3
2020-01-21,German (DEU),,,0,0,0.0,mindfulness,3
2020-01-21,Japanese,,,0,0,0.0,mindfulness,617
2020-01-21,German (AUT),,,0,0,0.0,mindfulness,3
2020-01-22,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-22,German (DEU),,,0,0,0.0,mindfulness,1
2020-01-22,Tamil,,,0,0,0.0,mindfulness,2
2020-01-22,German (AUT),,,0,0,0.0,mindfulness,1
2020-01-22,Vietnamese,,,0,0,0.0,mindfulness,9
2020-01-22,Japanese,,,0,0,2.78,mindfulness,579
2020-01-22,Serbian,,,0,0,0.0,mindfulness,9
2020-01-23,Japanese,,,0,0,2.78,mindfulness,582
2020-01-23,Vietnamese,,,0,0,0.0,mindfulness,10
2020-01-23,Serbian,,,0,0,0.0,mindfulness,1
2020-01-23,German (DEU),,,0,0,0.0,mindfulness,3
2020-01-23,German (AUT),,,0,0,0.0,mindfulness,3
2020-01-23,German (CHE),,,0,0,0.0,mindfulness,3
2020-01-23,Tamil,,,0,0,0.0,mindfulness,0
2020-01-24,Tamil,,,0,0,0.0,mindfulness,0
2020-01-24,Vietnamese,,,0,0,0.0,mindfulness,18
2020-01-24,Serbian,,,0,0,0.0,mindfulness,6
2020-01-24,Japanese,,,0,0,2.78,mindfulness,535
2020-01-24,German (AUT),,,0,0,0.0,mindfulness,2
2020-01-24,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-24,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-25,German (CHE),,,0,0,0.0,mindfulness,3
2020-01-25,Vietnamese,,,0,0,2.78,mindfulness,5
2020-01-25,Japanese,,,0,0,2.78,mindfulness,422
2020-01-25,German (AUT),,,0,0,0.0,mindfulness,3
2020-01-25,Tamil,,,0,0,0.0,mindfulness,0
2020-01-25,Serbian,,,0,0,0.0,mindfulness,1
2020-01-25,German (DEU),,,0,0,0.0,mindfulness,3
2020-01-26,Japanese,,,0,0,2.78,mindfulness,708
2020-01-26,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-26,German (AUT),,,0,0,5.56,mindfulness,2
2020-01-26,Tamil,,,1,1,0.0,mindfulness,0
2020-01-26,German (DEU),,,0,0,0.0,mindfulness,2
2020-01-26,Vietnamese,,,0,0,2.78,mindfulness,13
2020-01-26,Serbian,,,0,0,0.0,mindfulness,9
2020-01-27,Vietnamese,,,0,0,2.78,mindfulness,19
2020-01-27,German (DEU),,,0,0,5.56,mindfulness,1
2020-01-27,Tamil,,,1,1,0.0,mindfulness,0
2020-01-27,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-27,German (AUT),,,0,0,5.56,mindfulness,1
2020-01-27,Japanese,,,0,0,2.78,mindfulness,607
2020-01-27,Serbian,,,0,0,0.0,mindfulness,4
2020-01-28,Japanese,,,0,0,2.78,mindfulness,528
2020-01-28,Tamil,,,1,1,0.0,mindfulness,0
2020-01-28,German (AUT),,,0,0,5.56,mindfulness,3
2020-01-28,Serbian,,,0,0,0.0,mindfulness,1
2020-01-28,German (CHE),,,0,0,0.0,mindfulness,3
2020-01-28,German (DEU),,,0,0,5.56,mindfulness,3
2020-01-28,Vietnamese,,,0,0,2.78,mindfulness,8
2020-01-29,Vietnamese,,,0,0,23.15,mindfulness,11
2020-01-29,German (AUT),,,0,0,5.56,mindfulness,1
2020-01-29,Japanese,,,0,0,2.78,mindfulness,552
2020-01-29,German (DEU),,,0,0,5.56,mindfulness,1
2020-01-29,German (CHE),,,0,0,0.0,mindfulness,1
2020-01-29,Serbian,,,0,0,0.0,mindfulness,4
2020-01-29,Tamil,,,1,1,0.0,mindfulness,1
2020-01-30,Vietnamese,,,0,0,25.93,mindfulness,8
2020-01-30,Serbian,,,0,0,0.0,mindfulness,1
2020-01-30,Tamil,,,1,1,10.19,mindfulness,0
2020-01-30,Japanese,,,0,0,2.78,mindfulness,585
2020-01-30,German (DEU),,,0,0,5.56,mindfulness,2
2020-01-30,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-30,German (AUT),,,0,0,5.56,mindfulness,2
2020-01-31,Tamil,,,1,1,10.19,mindfulness,1
2020-01-31,Japanese,,,0,0,2.78,mindfulness,434
2020-01-31,German (AUT),,,0,0,5.56,mindfulness,2
2020-01-31,Serbian,,,0,0,0.0,mindfulness,0
2020-01-31,Vietnamese,,,0,0,25.93,mindfulness,12
2020-01-31,German (CHE),,,0,0,0.0,mindfulness,2
2020-01-31,German (DEU),,,0,0,5.56,mindfulness,2
2020-02-01,German (AUT),,,0,0,13.89,mindfulness,1
2020-02-01,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-01,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-01,Serbian,,,0,0,0.0,mindfulness,2
2020-02-01,Tamil,,,1,1,10.19,mindfulness,0
2020-02-01,Japanese,,,0,0,8.33,mindfulness,353
2020-02-01,Vietnamese,,,0,0,28.7,mindfulness,9
2020-02-02,Vietnamese,,,0,0,28.7,mindfulness,19
2020-02-02,German (DEU),,,0,0,5.56,mindfulness,2
2020-02-02,German (AUT),,,0,0,13.89,mindfulness,2
2020-02-02,German (CHE),,,0,0,0.0,mindfulness,2
2020-02-02,Serbian,,,0,0,0.0,mindfulness,5
2020-02-02,Japanese,,,0,0,8.33,mindfulness,480
2020-02-02,Tamil,,,1,1,10.19,mindfulness,0
2020-02-03,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-03,German (AUT),,,0,0,19.44,mindfulness,1
2020-02-03,Vietnamese,,,0,0,28.7,mindfulness,14
2020-02-03,Japanese,,,0,0,8.33,mindfulness,474
2020-02-03,Serbian,,,0,0,0.0,mindfulness,6
2020-02-03,Tamil,,,1,1,10.19,mindfulness,1
2020-02-03,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-04,Serbian,,,0,0,0.0,mindfulness,4
2020-02-04,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-04,Tamil,,,1,1,10.19,mindfulness,3
2020-02-04,Vietnamese,,,0,0,28.7,mindfulness,26
2020-02-04,Japanese,,,0,0,19.44,mindfulness,466
2020-02-04,German (AUT),,,0,0,19.44,mindfulness,1
2020-02-04,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-05,Vietnamese,,,0,0,28.7,mindfulness,16
2020-02-05,German (AUT),,,0,0,19.44,mindfulness,3
2020-02-05,Serbian,,,0,0,0.0,mindfulness,5
2020-02-05,German (CHE),,,0,0,0.0,mindfulness,3
2020-02-05,German (DEU),,,0,0,5.56,mindfulness,3
2020-02-05,Japanese,,,0,0,19.44,mindfulness,430
2020-02-05,Tamil,,,1,1,10.19,mindfulness,2
2020-02-06,Japanese,,,0,0,19.44,mindfulness,405
2020-02-06,Vietnamese,,,0,0,28.7,mindfulness,22
2020-02-06,Tamil,,,1,1,10.19,mindfulness,1
2020-02-06,Serbian,,,0,0,0.0,mindfulness,3
2020-02-06,German (DEU),,,0,0,5.56,mindfulness,5
2020-02-06,German (AUT),,,0,0,19.44,mindfulness,5
2020-02-06,German (CHE),,,0,0,0.0,mindfulness,5
2020-02-07,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-07,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-07,Japanese,,,0,0,19.44,mindfulness,373
2020-02-07,Vietnamese,,,0,0,28.7,mindfulness,11
2020-02-07,German (AUT),,,0,0,19.44,mindfulness,1
2020-02-07,Tamil,,,1,1,10.19,mindfulness,0
2020-02-07,Serbian,,,0,0,0.0,mindfulness,1
2020-02-08,Japanese,,,0,0,19.44,mindfulness,473
2020-02-08,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-08,German (AUT),,,0,0,19.44,mindfulness,1
2020-02-08,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-08,Tamil,,,1,1,10.19,mindfulness,0
2020-02-08,Vietnamese,,,0,0,37.04,mindfulness,19
2020-02-09,Tamil,,,1,1,10.19,mindfulness,0
2020-02-09,German (CHE),,,0,0,0.0,mindfulness,1
2020-02-09,German (DEU),,,0,0,5.56,mindfulness,1
2020-02-09,German (AUT),,,0,0,19.44,mindfulness,1
2020-02-09,Vietnamese,,,0,0,37.04,mindfulness,10
2020-02-09,Japanese,,,0,0,19.44,mindfulness,394
2020-02-10,Tamil,,,1,1,10.19,mindfulness,0
2020-02-10,German (DEU),,,0,0,5.56,mindfulness,0
2020-02-10,German (CHE),,,0,0,0.0,mindfulness,0
2020-02-10,German (AUT),,,0,0,19.44,mindfulness,0
2020-02-10,Vietnamese,,,0,0,37.04,mindfulness,11
2020-02-10,Japanese,,,0,0,19.44,mindfulness,446
2020-02-11,Vietnamese,,,0,0,37.04,mindfulness,16
2020-02-11,Japanese,,,0,0,19.44,mindfulness,403
2020-02-11,German (AUT),,,0,0,19.44,mindfulness,0
2020-02-11,Tamil,,,1,1,10.19,mindfulness,0
2020-02-11,German (CHE),,,0,0,0.0,mindfulness,0
2020-02-11,German (DEU),,,0,0,5.56,mindfulness,0
2020-02-12,German (CHE),,,0,0,0.0,mindfulness,0
2020-02-12,Vietnamese,,,0,0,37.04,mindfulness,12
2020-02-12,Tamil,,,1,1,10.19,mindfulness,0
2020-02-12,Japanese,,,0,0,19.44,mindfulness,426
